stop_name,district,lat,lng
福塘道4號啟能康復大樓基督教家庭服務中心,觀塘,22.3118059268488,114.228805720773
翠屏北邨翠梅樓香港心理衛生會觀塘庇護工場,觀塘,22.3159432858224,114.22894173631
翠屏道3號基督教家庭迪智展能中心,觀塘,22.3116795188017,114.2289173688
藍田復康徑8號紅十字會雅麗珊學校,觀塘,22.3074345515783,114.230656003018
九龍灣啟業邨啟盛樓(入閘左面),觀塘,22.329605803183,114.20936933608
牛頭角花園大廈畫眉樓,觀塘,22.3171771514481,114.219222551835
觀塘康利道23號南康大廈,觀塘,22.3185038157938,114.220515794642
景林邨景榆樓,將軍澳,22.3196747591992,114.261514275835
大角咀棕樹街2號榮富苑1座,油尖旺,22.3193737288232,114.165507441524
黃大仙下邨龍華樓,黃大仙,22.3386639635235,114.194771471134
藍田廣田邨廣逸樓,觀塘,22.3027176976613,114.240661241029
香港馬仔坑竹園道天宏苑：C座（宏美閣）,黃大仙,22.3440208,114.1866883
鳳德邨黛鳳樓,黃大仙,22.3437863199204,114.201912549513
慈雲山慈正邨正怡樓循道衛理楊震晉業中心,黃大仙,22.3510733093282,114.201289236573
慈雲山慈樂邨樂信樓,黃大仙,22.347103294875,114.19928632702
紅磡祟平街9號建業中心,九龍城,22.3113293669678,114.190790038259
藍田康華苑怡康閣,觀塘,22.3139294220918,114.240194473893
黃大仙悅庭軒 (入停車場),黃大仙,22.3416832766837,114.201711385036
黃大仙中心北館（停車場落客區）,黃大仙,22.3427567681724,114.190501442282
香港牛頭角功樂道53號碧麗苑,觀塘,22.3179746,114.2188771
沙浦道83號御豪門(賈炳達道入卸貨區),九龍城,22.3311319308203,114.192199797571
牛池灣平定道東10號紅十字會瑪嘉烈戴麟趾學校,黃大仙,22.3358516256126,114.212872452501
西九龍法院大樓,深水埗,22.3314008243019,114.153231382633
伊利沙伯醫院(衛理道入),油尖旺,22.3083860639393,114.174317371751
牛頭角上邨常榮樓(入閘),觀塘,22.3194180664513,114.21667683058
黃大仙上邨耀善樓,黃大仙,22.3427654137339,114.191862317492
荔枝角道236號荔聯大廈慶楠護老院,深水埗,22.3268930685749,114.162932251128
南山邨道南逸樓循道衛理楊震南山晉逸居(近啟智學校),深水埗,22.3348166130929,114.171855061719
